"id","name","address","city","latitude","longitude"
245,"McDonald's","7511 Roosevelt Ave","Flushing",40.74725,-73.889877
246,"McDonald's","8003 Queens Blvd","Flushing",40.738309,-73.88327
247,"McDonald's","8805 Astoria Blvd","Flushing",40.764348,-73.880916
248,"McDonald's","9015 Queens Blvd","Flushing",40.734555,-73.87061
249,"McDonald's","9505 63rd Dr # A","Flushing",40.729607,-73.863029
250,"McDonald's","Laguardia Airport","Flushing",40.751252,-73.883615
251,"McDonald's","US Air E End Terminal","Flushing",40.768565,-73.887465
252,"McDonald's","US Air Terminal","Flushing",40.768565,-73.887465
253,"McDonald's","6421 108th St","Forest Hills",40.732163,-73.849146
254,"McDonald's","9801 Metropolitan Ave","Forest Hills",40.711246,-73.854443
255,"McDonald's","25603 Union Tpke","Glen Oaks",40.74565,-73.715086
256,"McDonald's","7002 Cooper Ave","Glendale",40.701721,-73.88031
257,"McDonald's","8201 153rd Ave","Howard Beach",40.666108,-73.852073
258,"McDonald's","3759 82nd St","Jackson Heights",40.7481,-73.883728
259,"McDonald's","7519 Roosevelt Ave","Jackson Heights",40.74708,-73.889742
260,"McDonald's","11401 Sutphin Blvd","Jamaica",40.686279,-73.793212
261,"McDonald's","11905 Liberty Ave","Jamaica",40.686592,-73.823997
262,"McDonald's","13832 Jamaica Ave","Jamaica",40.70227,-73.814208
263,"McDonald's","15901 Jamaica Ave","Jamaica",40.703674,-73.799987
264,"McDonald's","15940 Crossbay Blvd","Jamaica",40.657913,-73.840004
265,"McDonald's","16605 Rockaway Blvd","Jamaica",40.660152,-73.773804
266,"McDonald's","16607 Baisley Blvd","Jamaica",40.680138,-73.777077
267,"McDonald's","16630 Jamaica Ave","Jamaica",40.705975,-73.792862
268,"McDonald's","18125 Hillside Ave","Jamaica",40.713569,-73.781149
269,"McDonald's","20411 Hillside Ave","Jamaica",40.720872,-73.76116
270,"McDonald's","21607 Linden Blvd","Jamaica",40.696637,-73.743108
271,"McDonald's","8 Central Terminal Area","Jamaica",40.652756,-73.812765
272,"McDonald's","8784 Sutphin Blvd","Jamaica",40.704895,-73.809616
273,"McDonald's","8788 Parsons Blvd","Jamaica",40.706875,-73.802366
274,"McDonald's","9067 Sutphin Blvd","Jamaica",40.701225,-73.807518
275,"McDonald's","9101 Jamaica Ave","Jamaica",40.693226,-73.853773
276,"McDonald's","British International Termin","Jamaica",40.652756,-73.812765
277,"McDonald's","Jfk International Airport","Jamaica",40.652756,-73.812765
278,"McDonald's","Terminal 1","Jamaica",40.652756,-73.812765
279,"McDonald's","Terminal 8","Jamaica",40.652756,-73.812765
280,"McDonald's","12042 Queens Blvd","Kew Gardens",40.7132,-73.829208
281,"McDonald's","25001 Northern Blvd","Little Neck",40.76889,-73.737522
282,"McDonald's","3136 21st St","Long Island City",40.766384,-73.930966
283,"McDonald's","33-80 Queens Blvd & 39th St","Long Island City",40.749371,-73.940395
284,"McDonald's","3380 Queens Blvd","Long Island City",40.749371,-73.940395
285,"McDonald's","3800 Queens Blvd","Long Island City",40.743933,-73.927088
286,"McDonald's","3802 Queens Blvd","Long Island City",40.743347,-73.926826
287,"McDonald's","5960 55th Dr","Maspeth",40.724093,-73.901804
288,"McDonald's","5960 55th Rd","Maspeth",40.726277,-73.906761
289,"McDonald's","6935 Grand Ave","Maspeth",40.726795,-73.894287
290,"McDonald's","21518 73rd Ave","Oakland Gardens",40.740996,-73.757644
291,"McDonald's","22128 Horace Harding Expy","Oakland Gardens",40.749177,-73.755347
292,"McDonald's","7550 101st Ave","Ozone Park",40.679532,-73.861699
293,"McDonald's","8814 Springfield Blvd","Queens Village",40.729218,-73.744423
294,"McDonald's","5404 Myrtle Ave","Ridgewood",40.699698,-73.909538
295,"McDonald's","5429 Metropolitan Ave","Ridgewood",40.713359,-73.909822
296,"McDonald's","9118 Beach Channel Dr","Rockaway Beach",40.589036,-73.816746
297,"McDonald's","24410 Merrick Blvd","Rosedale",40.673866,-73.729049
298,"McDonald's","22112 S Conduit Ave","Springfield Gdns",40.665218,-73.756139
299,"McDonald's","1388 Hylan Blvd","Staten Island",40.594608,-74.086052
300,"McDonald's","1660 Richmond Ave","Staten Island",40.607853,-74.162918
301,"McDonald's","1815 Forest Ave","Staten Island",40.625572,-74.149338
302,"McDonald's","1815 Forest Ave","Staten Island",40.625572,-74.149338
303,"McDonald's","2154 Hylan Blvd","Staten Island",40.577469,-74.102234
304,"McDonald's","260 Page Ave","Staten Island",40.517723,-74.234756
305,"McDonald's","2655 Richmond Ave # 1190","Staten Island",40.582092,-74.166076
