"id","name","address","city","latitude","longitude"
333,"David's Check Cashing","3015 3rd Ave","Bronx",40.81953,-73.914001
334,"Rite Check Cash","3035 Wallace Ave","Bronx",40.870728,-73.864586
335,"Cash Consulting","3071 Middletown Rd","Bronx",40.84481,-73.828186
336,"Uneeda Check Cashing Inc","3120 Bainbridge Ave # 7","Bronx",40.87442,-73.879089
337,"Pay-O-Matic","3212 3rd Ave","Bronx",40.823063,-73.909235
338,"Cash It Corp","3226 Bainbridge Ave","Bronx",40.876521,-73.879619
339,"Inbox Check Cashing Svc Inc","3257 Westchester Ave","Bronx",40.852585,-73.828041
340,"Severino Johanny","333 E Gun Hill Rd","Bronx",40.878868,-73.873308
341,"Money Express Check Cashing","334 E 188th St","Bronx",40.860388,-73.89435
342,"P R Check Cashing Inc","335 E 143rd St","Bronx",40.813036,-73.92239
343,"Pay-O-Matic","339 E Gun Hill Rd","Bronx",40.878846,-73.8731
344,"G & R Check Cashing","3424 Kossuth Ave","Bronx",40.880512,-73.881073
345,"Pay-O-Matic","3429 E Tremont Ave","Bronx",40.83257,-73.827786
346,"Eastchester Check Cashing","3445 Boston Rd","Bronx",40.876277,-73.84888
347,"Pay-O-Matic","3480 Baychester Ave","Bronx",40.880712,-73.838364
348,"Pay-O-Matic","350 Vele Ave","Bronx",40.840125,-73.883501
349,"Pay-O-Matic","359 Devoe Ave","Bronx",40.840125,-73.883501
350,"PLS Check Cashers","359 E 204th St","Bronx",40.871876,-73.877467
351,"Uneeda Check Cashing Inc","3591 3rd Ave # 169","Bronx",40.832626,-73.905418
352,"Check Cashing","36 W Kingsbridge Rd","Bronx",40.86773,-73.898963
353,"Atm National LLC","360 E 197th St","Bronx",40.865633,-73.888185
354,"College Cash Finders","3677 White Plains Rd # A","Bronx",40.88135,-73.864865
355,"Pay-O-Matic","3725 E Tremont Ave","Bronx",40.826496,-73.821533
356,"C & L Check Cashing Corp","3775 White Plains Rd","Bronx",40.883422,-73.862981
357,"Bisa Check Cashing Corp","3804 Boston Rd","Bronx",40.881154,-73.838175
358,"Cash Zone","3813 Dyre Ave","Bronx",40.888235,-73.831367
359,"Wink Check Cashing Corp","388 Bedford Park Blvd # 1","Bronx",40.867628,-73.883993
360,"Pay-O-Matic","396 E 167th St","Bronx",40.830804,-73.910828
361,"David's Check Cashing Corp","3963 Laconia Ave","Bronx",40.884224,-73.849358
362,"C & L Check Cashing Corp","3991 White Plains Rd","Bronx",40.888466,-73.860481
363,"Inner City Check Cashing","4063 Boston Rd # B","Bronx",40.885693,-73.829231
364,"All American Check Cashing","412 Soundview Ave","Bronx",40.813958,-73.85827
365,"Atm National LLC","42 E 167th St","Bronx",40.835579,-73.920967
366,"Pay-O-Matic","4215 3rd Ave","Bronx",40.84688,-73.896141
367,"Rite Check Cashing","426 E 138th St","Bronx",40.80843,-73.921989
368,"Pay-O-Matic","4551 3rd Ave","Bronx",40.854573,-73.890557
369,"Stors Money Gram Corp","456 E 149th St","Bronx",40.814869,-73.915283
370,"Cash Entertainment","4615 Furman Ave","Bronx",40.902225,-73.850555
371,"Fast Cash Inc","469 Brook Ave","Bronx",40.813073,-73.91612
372,"Action Check Cashing Inc","4729 White Plains Rd # A","Bronx",40.904366,-73.850098
373,"Cfsc","510 Claremont Pkwy","Bronx",40.838192,-73.901573
374,"Pay-O-Matic","513 E 180th St","Bronx",40.850869,-73.894272
375,"Paymatic","5207 Broadway","Bronx",40.874693,-73.909819
376,"CBL Check Cashing","5237 Broadway","Bronx",40.875434,-73.908836
377,"Check Cashing","535 Southern Blvd","Bronx",40.812128,-73.904195
378,"Check Cashing Place","544 E Fordham Rd","Bronx",40.859171,-73.886811
379,"Rite Check Cashing","560 Balcom Ave","Bronx",40.821371,-73.826185
380,"Castle Financial Svc","5824 Broadway # 1","Bronx",40.885313,-73.900182
381,"Rite Check Cashing Inc","583 E 138th St","Bronx",40.806529,-73.916662
382,"Baychester Payment Ctr","603 Westchester Ave","Bronx",40.816018,-73.910788
383,"V & V Check Cashing Corp","620 Castle Hill Ave # A","Bronx",40.820406,-73.848291
384,"Atm Cash Express Inc","638 E 169th St","Bronx",40.830993,-73.901206
385,"Jackson Check Cashing Corp","648 Jackson Ave","Bronx",40.81572,-73.907883
386,"M & J Check Cashing","654 Courtlandt Ave","Bronx",40.819121,-73.918324
387,"Pay-O-Matic","664 E Tremont Ave","Bronx",40.845748,-73.891911
388,"Fast Cash Inc","667 E 187th St","Bronx",40.854755,-73.885559
389,"Wink Check Cashing Corp","677 Allerton Ave","Bronx",40.865459,-73.868257
390,"Pay-O-Matic","686 Nereid Ave","Bronx",40.898469,-73.854861
391,"Castle Financial Svc","689 Morris Park Ave","Bronx",40.845459,-73.866417
392,"Inbox Check Cashing Svc Inc","691 CO Op City Blvd # B","Bronx",40.880002,-73.823016
393,"Pay-O-Matic","697 E Gun Hill Rd","Bronx",40.877668,-73.867321
394,"Subway Check Cashing Svc","701 Hunts Point Ave","Bronx",40.815072,-73.886561
395,"Money Cash","71 E 204th St","Bronx",40.866857,-73.899139
396,"Rite Check Cashing","715 E 138th St","Bronx",40.804883,-73.912764
397,"PTL Check Cashing Corp","738 E 233rd St","Bronx",40.89291,-73.856001
398,"P R Check Cashing","747 E 132nd St","Bronx",40.800949,-73.914925
399,"Pay-O-Matic","797 Southern Blvd","Bronx",40.816341,-73.89669
400,"Quick Cash Inc","798 Hunts Point Ave","Bronx",40.816614,-73.887807
401,"Pay-O-Matic","81 W Fordham Rd","Bronx",40.862808,-73.904225
402,"Check Cashing Place","837 Soundview Ave","Bronx",40.822268,-73.867213
403,"Cfs Check Cashing Inc","84 E 161st St","Bronx",40.827254,-73.924834
404,"PLS Check Cashers","84 W Fordham Rd","Bronx",40.862713,-73.904727
405,"Isiah Welsh Sm El Gs","843 E 229th St # 1","Bronx",40.889408,-73.854286
406,"Cash Transaction Inc","850 E 180th St","Bronx",40.845439,-73.883446
407,"Davids Check Cashing Inc","868 Prospect Ave","Bronx",40.820461,-73.901242
408,"ATM Cash Express","874 Hunts Point Ave","Bronx",40.81886,-73.889177
409,"Pay-O-Matic","890 E Tremont Ave","Bronx",40.842401,-73.885127
410,"Subway Check Cashing Svc","898 Hunts Point Ave","Bronx",40.81943,-73.889575
411,"Pay-O-Matic","931 E 174th St","Bronx",40.837349,-73.88694
412,"Pay-O-Matic","936 E Gun Hill Rd","Bronx",40.874844,-73.859528
413,"Check Cashing Place","94 E 61st Rd","Bronx",40.814984,-73.907968
414,"Pay-O-Matic","977 Prospect Ave","Bronx",40.825754,-73.893863
415,"Subway Check Cashing Svc","980 Intervale Ave # A","Bronx",40.822704,-73.896591
416,"Prima Check Cashing","LA Guardia Airport Termin","Flushing",40.768565,-73.887465
417,"Prima Check Cashing","Jfk International Airport","Jamaica",40.652756,-73.812765
418,"Pay-O-Matic","9925 Horace Harding Expy","Corona",40.736584,-73.857643
419,"JCG Check Cashing","9855 63rd Rd","Flushing",40.732643,-73.857452
420,"Csfc","9804 Queens Blvd","Rego Park",40.728111,-73.858055
421,"Fast Cash Industry Inc Ny De","9719 Jamaica Ave","Jamaica",40.694962,-73.847947
422,"Atn Check Cashing","9703 57th Ave","Flushing",40.73723,-73.863984
423,"F S Quality Check Cashing Co","97 3a 57 Ave","Elmhurst",40.740846,-73.878528
424,"ATN Check Cashing","9472 Corona Ave","Elmhurst",40.741894,-73.867737
425,"Sunrise Check Cashing Inc","9421 Astoria Blvd","East Elmhurst",40.762969,-73.874351
426,"New York Community Financial","9305 Jamaica Ave","Jamaica",40.693851,-73.851758
427,"Whitestone Check Cashing","9240 Guy R Brewer Blvd","Jamaica",40.703465,-73.796494
428,"Visa Check Cashing","9120 59th Ave # C","Elmhurst",40.733925,-73.86978
429,"Easy Cash Corp","9118 59th Ave","Elmhurst",40.733924,-73.869783
430,"Cash Zone","9079 Sutphin Blvd # 3","Jamaica",40.700904,-73.807246
431,"Har-Joe Check Cashing","9044 Parsons Blvd","Jamaica",40.703516,-73.800355
432,"Sunrise Check Cashing Corp","9006 Merrick Blvd","Jamaica",40.706835,-73.794964
433,"Number 1 Fast Cash","8952 165th St","Jamaica",40.706322,-73.795489
434,"Number 1 Fast Cash","8952 165th St","Jamaica",40.706322,-73.795489
435,"L C Check Cashing Corp","8948 Metropolitan Ave","Flushing",40.711895,-73.860386
436,"Pay-O-Matic Corp","8918 Roosevelt Ave","Jackson Height",40.748309,-73.87709
437,"American Quick Cash","8841 Ransom St","Jamaica",40.729366,-73.734687
438,"Cash Business Marketing ATM","8824 Van Wyck Expy","Jamaica",40.703156,-73.81736
439,"Button Ancillary Advance Svc","8803 107th Ave","Ozone Park",40.678226,-73.84964
440,"Cash ATM Systems Inc","8727 Britton Ave","Flushing",40.74778,-73.87885
441,"Peninsula Check Cashing","8712 Rockaway Beach Blvd","Rockaway Beach",40.58745,-73.812663
442,"Fast Cash USA Inc","8542 Grand Ave","Flushing",40.735477,-73.88076
443,"Sunrise Check Cashing","8518 Queens Blvd","Elmhurst",40.736536,-73.87807
444,"Easy Cash Corp","8416 Astoria Blvd # E","Flushing",40.76447,-73.884692
445,"Cash In You Rnote LLC","8400 Shore Front Pkwy # 2","Rockaway Beach",40.586592,-73.804329
446,"Clb Check Cashing","8306 Broadway # 1","Elmhurst",40.740903,-73.879818
447,"Action Check Cashing","8136 Baxter Ave # 1","Flushing",40.745975,-73.883377
448,"CLB Check Cashing","8118 Northern Blvd","Flushing",40.755443,-73.885545
449,"Cash Gold","8116 Roosevelt Ave","Flushing",40.747411,-73.884157
450,"Fast Cash Enterprise Inc","8114 Northern Blvd","Flushing",40.755234,-73.88562
451,"College Point Check Cashing","8021 37th Ave","Flushing",40.749651,-73.885664
452,"Credit & Funding","8011 164th St","Jamaica",40.721142,-73.804054
453,"NYC Cash Inc","8011 164th St","Jamaica",40.721142,-73.804054
454,"Avenue Check Cashing","7801 Jamaica Ave","Jamaica",40.691872,-73.864013
455,"MCR Point Of Sale Systs Inc","7716 164th St","Fresh Meadows",40.723879,-73.804896
456,"Corona Check Cashing Corp","7702 Roosevelt Ave","Jackson Height",40.746933,-73.888359
457,"PLS Check Cashers","7622 Roosevelt Ave","Jackson Height",40.747083,-73.888752
458,"M M Cash Corp","7620 Jamaica Ave","Woodhaven",40.69149,-73.864815
459,"Jcg Check Cashing Inc","7417 Grand Ave","Flushing",40.730808,-73.88736
460,"Money Centers","7316 Metropolitan Ave","Flushing",40.712658,-73.878731
461,"Whitestone Check Cashing","7104 Kissena Blvd","Flushing",40.729628,-73.815213
462,"Cash Business Marketing","6919 Beach Channel Dr","Far Rockaway",40.592595,-73.79907
463,"CLB Check Cashing","6907 Northern Blvd","Woodside",40.754444,-73.896938
464,"Payamatic","6820 Queens Blvd","Flushing",40.740106,-73.896251
465,"B & H Check Cashing","6816 Fresh Pond Rd","Ridgewood",40.704617,-73.896342
466,"Galaxia Check Cashing","6703 Roosevelt Ave","Woodside",40.746452,-73.897957
467,"United Check Cashing","6633 Grand Ave","Flushing",40.724888,-73.897835
468,"B & H Check Cashing Svc","6627 Fresh Pond Rd","Ridgewood",40.708221,-73.897554
469,"Village Cash For Gold","6550 Metropolitan Ave","Flushing",40.712231,-73.894218
470,"L C Check Cashing Corp","6204 Woodhaven Blvd # A","Flushing",40.726927,-73.870745
471,"Action Check Cashing Inc","6120 Springfield Blvd","Flushing",40.748343,-73.756379
472,"Mt Vernon Money Ctr","6110 Queens Blvd","Flushing",40.74091,-73.903664
473,"Pay-O-Matic","6029 Myrtle Ave","Ridgewood",40.70079,-73.89727
474,"LIE Check Cashing Corp","5967 55th Dr","Flushing",40.725947,-73.906371
475,"Subway Check Cashing Svc","5924 Grand Ave","Flushing",40.720581,-73.907471
476,"Pay-O-Matic","5814 Roosevelt Ave # A","Woodside",40.745145,-73.906067
477,"Money Centers","5802 Borden Ave","Flushing",40.729553,-73.9114
478,"Pay-O-Matic","5654 Myrtle Ave","Flushing",40.700146,-73.904236
479,"M M Cash Corp","5502 108th St","Corona",40.740826,-73.853844
480,"Easy Cash Corp","5411 Northern Blvd # 4","Flushing",40.753712,-73.906143
481,"MMR Check Cashing Corp","5410 Flushing Ave","Maspeth",40.714923,-73.913011
482,"CLB Check Cashing Inc","5305 108th St","Flushing",40.742487,-73.854331
483,"Check Cashing Place","5241 Van Dam St","Long Island Ci",40.735824,-73.936613
484,"Mott Ave Check Cashing Corp","524 Beach 20th St","Far Rockaway",40.600146,-73.753722
485,"CLB Check","520 45th Ave","Long Island Ci",40.749371,-73.940395
486,"Payomatic","4915 Vernon Blvd","Long Island Ci",40.742869,-73.953729
487,"All American Check Cashing","4712 Broadway","Long Island Ci",40.755962,-73.913208
488,"Pay-O-Matic","4614 Queens Blvd","Sunnyside",40.742921,-73.918351
489,"Into White Dental Arts PLLC","4611 156th St","Flushing",40.753761,-73.810234
490,"Check Cashing LLC","4501 Northern Blvd # E","Long Island Ci",40.753956,-73.917543
491,"Super Cash","4466 21st St","Long Island Ci",40.74788,-73.947675
492,"Action Check Cashing Inc","4427 Kissena Blvd","Flushing",40.753263,-73.821964
493,"E Check & Cash Inc","4404 Kissena Blvd","Flushing",40.753345,-73.822693
494,"Money Centers","4404 21st St","Long Island Ci",40.749397,-73.947227
495,"F S Quality Check Cashing In","4339 91st Pl","Flushing",40.742632,-73.873595
496,"Claim Cash Ny","4325 Douglaston Pkwy","Flushing",40.766975,-73.745636
497,"Whitestone Check Cashing Cor","4215 College Point Blvd","Flushing",40.754516,-73.832935
498,"Larry & King Communications","4146 Main St # 201","Flushing",40.756969,-73.828976
499,"SMJ Service Inc","4122 Greenpoint Ave","Sunnyside",40.740283,-73.923262
500,"Republic Capital Group","4122 College Point Blvd","Flushing",40.755592,-73.833771
501,"Whitestone Check Cashing","4105 Northern Blvd","Long Island Ci",40.753021,-73.922516
502,"Continental Check Cashing","4035 Junction Blvd # 2","Flushing",40.748306,-73.868546
503,"Pay-O-Matic","4035 21st St # 5","Long Island Ci",40.754772,-73.941611
504,"Pay O Tamic Check Cashing","4035 21st St","Long Island Ci",40.754772,-73.941611
505,"Pay-O-Matic","3928 Queens Blvd","Sunnyside",40.743685,-73.925009
506,"Into Graphic Corp","3910 63rd St","Woodside",40.746295,-73.900953
507,"PLS Check Cashers","3810 Junction Blvd","Flushing",40.749298,-73.869858
508,"Check In","3803 Main St","Flushing",40.760681,-73.830626
509,"Pay-O-Matic","3774 90th St","Jackson Height",40.748444,-73.876545
510,"Cashzone Check Cashing","3552 31st St","Astoria",40.756901,-73.929878
511,"Regina Check Cashing","3505 Junction Blvd","Flushing",40.753221,-73.871662
512,"David's Check Cashing","3412 Steinway St","Long Island Ci",40.756024,-73.921471
513,"KAF Check Cashing Inc","3324 Northern Blvd # A","Long Island Ci",40.751895,-73.931047
514,"KAF Check Cashing Inc","3244 Queens Blvd","Long Island Ci",40.744328,-73.931961
515,"SMJ Service Inc","3188 21st St","Astoria",40.765414,-73.931584
516,"Pay-O-Matic","3100 47th Ave # H","Long Island Ci",40.74303,-73.935792
517,"Pay-O-Matic","3031 Stratton St","Flushing",40.769091,-73.834114
518,"Whitestone Check Cashing","3031 Stratton St","Flushing",40.769091,-73.834114
519,"Pay-O-Matic","3014 31st St # A","Astoria",40.766636,-73.921982
520,"Pay-O-Matic","3008 Broadway","Astoria",40.762168,-73.925912
521,"J C Check Cashing LLC","2920 Hoyt Ave S","Astoria",40.770694,-73.918251
522,"Quick Cash","2914 30th Ave","Astoria",40.767432,-73.922647
523,"Cfsc","2559 Steinway St","Long Island Ci",40.766388,-73.912605
524,"Challenger II Check Cashing","25314 Rockaway Blvd","Rosedale",40.635729,-73.740297
525,"KAF Check Cashing Inc","2508 Queens Plz S","Long Island Ci",40.750198,-73.939976
526,"CLB Check Cashing","24712 S Conduit Ave","Jamaica",40.665322,-73.730829
527,"EGI Check Cashing","23136 Merrick Blvd","Laurelton",40.675322,-73.738408
528,"T A S Check Cashing Inc","2305 31st St","Astoria",40.774189,-73.913008
529,"Tax Check Cashing Inc","2305 31st St","Long Island Ci",40.774189,-73.913008
530,"PLS Check Cashers","23002 S Conduit Ave","Springfield Gd",40.665184,-73.747124
531,"Queens Check Cashing Corp","22411 Linden Blvd","Jamaica",40.694079,-73.73591
532,"CLB Check Cashing","22206 S Conduit Ave","Jamaica",40.665218,-73.755585
533,"Cash ATM Systems Inc","22201 Linden Blvd # Grd","Jamaica",40.694702,-73.737976
534,"Glass Check Cashing Corp","21919 Jamaica Ave","Queens Village",40.71867,-73.735588
535,"Quick Cash","21880 Hempstead Ave","Queens Village",40.712914,-73.735476
536,"Village Check Cashing","21856 Hempstead Ave","Jamaica",40.713182,-73.736233
537,"Quick Cash Of Laurelton LLC","21706 Merrick Blvd","Laurelton",40.67971,-73.752304
538,"Mott Ave Check Cashing Corp","2138 Mott Ave","Far Rockaway",40.605297,-73.754646
539,"Avenue Check Cashing","21233 Jamaica Ave # A","Jamaica",40.716217,-73.745995
540,"Bel-Air Check Cashing Corp","20714 Northern Blvd","Flushing",40.758472,-73.775936
541,"Bel Air Check Cashing Corp","20601 Hollis Ave","Queens Village",40.707702,-73.750976
542,"Sunrise Check Cashing","20521 Linden Blvd","Jamaica",40.695945,-73.746992
543,"Pay-O-Matic","20519 Jamaica Ave # 1","Hollis",40.714062,-73.754463
544,"POM-Clb Check Cashing Inc","20506 Hillside Ave","Hollis",40.720697,-73.760085
545,"Melissa Check Cashing Corp","19613 Linden Blvd","Jamaica",40.693569,-73.755592
546,"College Point Check Cashing","1910 Hazen St # 4","East Elmhurst",40.773754,-73.893616
547,"CLB Check Cashing Inc","18834 Linden Blvd","Jamaica",40.69146,-73.76281
548,"Action Check Cashing Inc","18806 Jamaica Ave # B","Jamaica",40.710815,-73.770203
549,"Action Check Cashing Inc","188 6b Jamaica Ave","Hollis",40.715703,-73.767429
550,"Cash Quick","18602 122nd Ave","Jamaica",40.683052,-73.759814
551,"SMJ Service Inc","1833 27th Ave","Astoria",40.772614,-73.926208
552,"College Point Check Cashing","1830 College Point Blvd","Flushing",40.782439,-73.84596
553,"Queens Check Cashing Corp","18209 Jamaica Ave","Jamaica",40.708881,-73.778687
554,"M L Z Home Care","1819 E 13th","Flushing",40.772608,-73.747203
555,"Subway Check Cashing","17939 Hillside Ave","Jamaica",40.712915,-73.783113
556,"Cash Money Brothers Corp","17721 105th Ave","Jamaica",40.704071,-73.780594
557,"Quick Cash","17531 Jamaica Ave","Jamaica",40.708244,-73.784645
558,"Cash For Gold","17233 Hillside Ave","Jamaica",40.712126,-73.789277
559,"Queens Check Cashing Corp","17015 Jamaica Ave # A","Jamaica",40.70755,-73.789307
560,"16805 Union Turnpike Check","16805 Union Tpke","Flushing",40.723086,-73.800082
561,"Jamaica Check Cashing Corp","16706 Hillside Ave","Jamaica",40.70971,-73.79545
562,"Caf Childrens Clothes","16210 Jamaica Ave # 1342","Jamaica",40.70425,-73.79765
563,"Pay-O-Matic","16039 Rockaway Blvd","Jamaica",40.663544,-73.776428
564,"Franklin Check Cashing Inc","16005 Hillside Ave","Jamaica",40.708287,-73.801785
565,"Bel-Air Check Cashing Corp","15917 Northern Blvd","Flushing",40.763215,-73.806218
566,"Americash","15848 Crossbay Blvd","Howard Beach",40.662739,-73.842719
567,"Trans Multi Svc Corp","15340 Hillside Ave","Jamaica",40.707409,-73.802826
568,"Cash Business Marketing & At","14864 Hillside Ave","Jamaica",40.706389,-73.807131
569,"Pay-O-Matic","14739 Union Tpke","Flushing",40.71868,-73.813917
570,"Pay-O-Matic","14703 Guy R Brewer Blvd","Jamaica",40.660885,-73.767738
571,"Whitestone Check Cashier","14703 Guy R Brewer Blvd","Jamaica",40.660885,-73.767738
572,"Whitestone Check Cashing","147 3a Guy R Brewer Blvd","Jamaica",40.676643,-73.776841
573,"Cash It Corp","14647 228th St","Springfield Gd",40.658989,-73.753136
574,"Jcg Check Cashing Inc","14615 Jamaica Ave","Jamaica",40.701935,-73.808399
575,"JCG Check Cashing Inc","14615 Jamaica Ave","Jamaica",40.701935,-73.808399
576,"Joey's Check Cashing","14610 Hillside Ave","Jamaica",40.705364,-73.810059
577,"Coqui Check Cashing","14443 Farmers Blvd","Jamaica",40.666506,-73.766875
578,"Whitestone Check Cashing","14412 Northern Blvd","Flushing",40.764657,-73.822698
579,"Cash It Corp","14302 Lakewood Ave","Jamaica",40.688606,-73.804146
580,"Check Busters","14219 Rockaway Blvd","Jamaica",40.67429,-73.79818
581,"Money Centers","13817 Queens Blvd","Jamaica",40.704485,-73.815934
582,"J T S Check Cashing","13810 Farmers Blvd","Jamaica",40.672486,-73.764206
583,"SMJ Service Inc","13511 Northern Blvd","Flushing",40.763245,-73.832863
584,"Van Wyck Check Cashing Corp","13508 Jamaica Ave","Jamaica",40.702377,-73.817262
585,"Inner City Check Cashing","13507 Liberty Ave","Jamaica",40.691925,-73.811653
586,"Prince Check Cashing Corp","13503 Roosevelt Ave","Flushing",40.759224,-73.831818
587,"Belair Payroll Svc Inc","13410 Guy R Brewer Blvd #","Jamaica",40.672959,-73.775747
588,"Fulton Max Intl","13331 39th Ave","Flushing",40.759563,-73.833725
589,"Whitestone Check Cashing","13133 31st Ave","Flushing",40.769482,-73.837685
590,"ABRS Check Cashing Corp","1271 Ralph Ave","Flushing",40.772608,-73.747203
591,"Check Busters Financial Svc","12703 Merrick Blvd","Jamaica",40.681674,-73.765439
592,"Bfc Check Cashing","12701 Rockaway Blvd","South Ozone Pa",40.675287,-73.810708
593,"Atn Atm Check Cashing Corp","12211 Guy R Brewer Blvd #","Jamaica",40.678786,-73.779735
594,"Cash Business Marketing","12205 Merrick Blvd","Jamaica",40.68394,-73.769348
595,"College Point Check Cashing","12036 Queens Blvd # A","Jamaica",40.713328,-73.829015
596,"Cash Business Marketing ATM","12020 Merrick Blvd","Jamaica",40.683723,-73.77021
597,"M & M Cash","11902 Sutphin Blvd","Jamaica",40.679192,-73.792015
598,"Baisley Money Market Inc","11707 Guy R Brewer Blvd","Jamaica",40.684101,-73.782562
599,"Map Advance Svc LLC","11433 199th St","St Albans",40.698891,-73.754875
600,"Cash It Corp","11425 Farmers Blvd","Jamaica",40.697313,-73.761698
601,"Alivad Associates Inc","11417 Rockaway Beach Blvd","Far Rockaway",40.580151,-73.835822
602,"JTSLLC","11408 Merrick Blvd","Jamaica",40.691303,-73.779289
603,"Check N Balance","11331 209th St","Queens Village",40.702827,-73.745857
604,"Atn Check Cashing Corp","11303 Sutphin Blvd","Jamaica",40.686924,-73.793983
605,"Check Cashing Store Inc","11128 Springfield Blvd","Jamaica",40.70601,-73.739673
606,"Check Cashing Store","11124 Roosevelt Ave # A","Corona",40.751637,-73.854805
607,"Metro Tech Check Cashing","1109 Cypress Ave","Ridgewood",40.696175,-73.899391
608,"123 Community Check Cash Inc","10929 Farmers Blvd","St Albans",40.703213,-73.766319
609,"Cash It Corp","10902 101st Ave","Jamaica",40.687431,-73.834198
610,"Check Busters Financial Svc","10808 Guy R Brewer Blvd","Jamaica",40.696194,-73.791344
611,"PLS Check Cashers","10522 Northern Blvd","Flushing",40.757492,-73.862877
612,"Cross Bay Check Cashing Corp","10516 Crossbay Blvd","Ozone Park",40.679718,-73.844955
613,"Continental Check Cashing","10402 Northern Blvd","Corona",40.757412,-73.864441
614,"Fast Cash Enterprise","10402 Jamaica Ave","Jamaica",40.694988,-73.843185
615,"Pay-O-Matic","10226 Atlantic Ave","Jamaica",40.690048,-73.841715
616,"Pay-O-Matic","10210 Roosevelt Ave","Corona",40.749584,-73.863617
617,"Prima Check Cashing Inc","1 Central Terminal Area","Jamaica",40.652756,-73.812765
618,"Avenue D Check Cashing Corp","99 Avenue C # 2","New York",40.724001,-73.979252
619,"Madison St James Check Cashi","99 Avenue C # 1","New York",40.724001,-73.979252
620,"Mvmc Pussy Cat Bar","96 Greenwich St","New York",40.708202,-74.013767
621,"NYC Check Express","946 2nd Ave","New York",40.754972,-73.968377
622,"Pay-O-Matic","94 8th Ave","New York",40.740078,-74.001919
623,"CMA Ny Payment Ctr","93 Nassau St # 1","New York",40.710265,-74.007803
624,"Pay-O-Matic","926 Columbus Ave # 1","New York",40.798974,-73.963409
625,"Esther Check Cashing Inc","91 Pinehurst Ave","New York",40.85104,-73.939226
626,"Fone Cash","90 Park Ave","New York",40.750669,-73.979255
627,"Fast Cash USA Inc","9 Maiden Ln","New York",40.709644,-74.009262
628,"David's Check Cashing","89 E 116th St","New York",40.799779,-73.943795
629,"Atm Cash Express","89 Avenue A","New York",40.725482,-73.984309
630,"Vic's Check Cashing Corp","885 10th Ave # 2","New York",40.769727,-73.988496
631,"National Money Mart","875 3rd Ave","New York",40.757218,-73.969176
632,"Fast Cash","86 W Broadway # 1","New York",40.714968,-74.009721
633,"Max Cash Corp","83 2nd Ave","New York",40.726767,-73.989394
634,"Greeley Square Check Cashing","827 Avenue Of The America","New York",40.746546,-73.990443
635,"West Side Check Cashing","826 10th Ave","New York",40.767541,-73.989281
636,"Liberty Check Cashing Inc","80 Lafayette St # 1","New York",40.717058,-74.001849
637,"Vina Express Corp Anthony","80 5th Ave # 1104","New York",40.735937,-73.994086
638,"Chambers Street Check Cashin","79 Chambers St","New York",40.714688,-74.006683
639,"Pay-O-Matic","763 9th Ave # 2","New York",40.764439,-73.988649
640,"Atm Cash Express Inc","736 7th Ave","New York",40.76036,-73.983894
641,"G & R Check Cashing Corp Ix","73 4th Ave","New York",40.731446,-73.990276
642,"Park Check Cashers Inc","728 Amsterdam Ave","New York",40.793865,-73.970916
643,"Fast Cash","721 2nd Ave","New York",40.747801,-73.973737
644,"NYC Check Express Inc","72 Warren St","New York",40.715115,-74.009924
645,"Guardian Cash Fund Inc","7 Hanover Sq # 19-C","New York",40.704065,-74.009602
646,"Fast Cash USA Inc","69 1st Ave","New York",40.725509,-73.987282
647,"Fifth Seventy Seven Inc","648 5th Ave","New York",40.765788,-73.984648
648,"10th Avenue Check Cashing Co","644 10th Ave # 1","New York",40.761749,-73.993609
649,"Cash & Flash","642 Lexington Ave","New York",40.759305,-73.970379
650,"Lazer Check Cashing Corp","637 W 50th St","New York",40.766799,-73.996215
651,"Division Investments Cash Mg","633 3rd Ave","New York",40.749548,-73.974661
652,"Popular Cash Express Inc","615 W 181st St","New York",40.84971,-73.93454
653,"Freeman Check Cashing Inc","608 W 149th St","New York",40.828992,-73.949425
654,"Lehman Brothers Instnl","605 3rd Ave # 2","New York",40.749155,-73.975571
655,"Pay-O-Matic","590 8th Ave","New York",40.755135,-73.991269
656,"Cashzone Check Cashing","59 W 8th St # 2","New York",40.733547,-73.998949
657,"Cyber Cash","575 Lexington Ave","New York",40.757169,-73.971258
658,"Atm Cash Express Inc","572 9th Ave","New York",40.758089,-73.992594
659,"Rite Check","571 W 125th St","New York",40.815506,-73.957969
660,"Money Centers","57 Pitt St # 1","New York",40.717765,-73.983094
661,"Km Cash Flow LLC","562 W 164th St # 24","New York",40.838104,-73.941045
662,"Veil Check Cashing Corp","554 W 181st St","New York",40.848861,-73.933007
663,"Pay-O-Matic","551 Columbus Ave","New York",40.786699,-73.971942
664,"Pay-O-Matic","543 Columbus Ave","New York",40.786465,-73.97211
665,"O C Glass Jr Check Cashing","539 Malcolm X Blvd # 1","New York",40.815807,-73.940082
666,"Euro Cash","535 W 34th St","New York",40.755378,-74.000925
667,"Campo Arthur","516 W 188th St","New York",40.852671,-73.928712
668,"Pay-O-Matic","514 W 207th St","New York",40.864985,-73.919549
669,"Pay-O-Matic","50 Spring St","New York",40.721839,-73.996581
670,"Cash Markets Group","50 Broad St","New York",40.705733,-74.011866
671,"5 E 41st St Check Cashing Co","5 E 41st St # 1","New York",40.749024,-73.972419
672,"Pay-O-Matic","4984 Broadway","New York",40.868212,-73.919223
